symbol,expiration,strike,right,lot,dte,undId,undPrice,lo52,hi52,Fall,Rise,Std,loStd,hiStd,optId,optPrice,margin,rom,remqty,expPrice,expRom,qty
BIOCON,20190530,730.0,C,900,16,56987974,525.2,385.5,718.0,139.10000000000002,132.04999999999995,39.16067474791542,446.8786505041692,642.6820242437464,359198327,0.4,493104.9199999999,0.016654670571934267,3,24.0,0.9992802343160561,3
BIOCON,20190530,740.0,C,900,16,56987974,525.2,385.5,718.0,139.10000000000002,132.04999999999995,39.16067474791542,446.8786505041692,642.6820242437464,355583237,0.35,493104.9199999999,0.014572836750442481,3,24.0,0.9992802343160561,3
BRITANNIA,20190627,3500.0,C,200,44,343576985,2676.55,2200.0,3467.175,839.1750000000002,617.0,156.80497405388206,2362.940051892236,3146.9649221616464,359162612,0.2,97940.50999999978,0.003387956442315673,2,59.05,1.0002941395937024,2
BRITANNIA,20190627,3550.0,C,200,44,343576985,2676.55,2200.0,3467.175,839.1750000000002,617.0,156.80497405388206,2362.940051892236,3146.9649221616464,359162622,0.15,97940.50999999978,0.002540967331736755,2,59.05,1.0002941395937024,2
COLPAL,20190627,1360.0,C,700,44,56985419,1126.1,1019.0,1354.75,205.45000000000005,296.0,65.82384461904057,994.4523107619187,1323.5715338571217,359228300,0.15,143908.44999999925,0.0060526169746997595,1,24.8,1.0006993398170272,1
CONCOR,20190627,570.0,C,1563,44,322790806,470.0,433.675,569.25,102.70000000000005,123.77500000000003,22.833286350275507,424.333427299449,538.4998590508266,359216814,0.95,135532.41999999993,0.09088235627917061,2,10.45,0.9997059190708767,1
DIVISLAB,20190530,1780.0,C,400,16,56984084,1625.15,978.6,1771.1,197.29999999999995,362.5,42.914712446650505,1539.3205751066992,1753.8941373399516,359189124,14.15,749197.8399999999,0.17234266185284253,2,82.1,0.9999528295490017,1
DIVISLAB,20190530,1800.0,C,400,16,56984084,1625.15,978.6,1771.1,197.29999999999995,362.5,42.914712446650505,1539.3205751066992,1753.8941373399516,355559295,9.9,749197.8399999999,0.12057896482990398,2,82.1,0.9999528295490017,1
DIVISLAB,20190530,1820.0,C,400,16,56984084,1625.15,978.6,1771.1,197.29999999999995,362.5,42.914712446650505,1539.3205751066992,1753.8941373399516,359189134,6.45,749197.8399999999,0.07855902254069501,2,82.1,0.9999528295490017,1
DRREDDY,20190530,3100.0,C,250,16,44652180,2802.75,1872.95,2964.0,1003.9999999999998,852.95,91.42228484711293,2619.905430305774,3077.016854541339,360363056,20.3,862047.0199999996,0.13430060636367616,2,151.15,0.9999771749689482,1
DRREDDY,20190530,3150.0,C,250,16,44652180,2802.75,1872.95,2964.0,1003.9999999999998,852.95,91.42228484711293,2619.905430305774,3077.016854541339,360363066,16.65,862047.0199999996,0.11015296039188215,2,151.15,0.9999771749689482,1
DRREDDY,20190530,3200.0,C,250,16,44652180,2802.75,1872.95,2964.0,1003.9999999999998,852.95,91.42228484711293,2619.905430305774,3077.016854541339,360363074,11.1,862047.0199999996,0.07343530692792144,2,151.15,0.9999771749689482,1
EQUITAS,20190627,180.0,C,4000,44,230865250,126.0,80.45,173.65,82.74999999999999,54.10000000000001,9.747840309357747,106.5043193812845,155.24352092807322,359242108,0.05,94700.4299999997,0.01751935982857643,2,2.85,0.9986035102288565,1
FEDERALBN,20190530,117.0,C,7000,16,136316474,96.5,67.05,116.4,28.799999999999997,19.200000000000003,3.924867163136088,88.65026567372783,108.27460148940827,359517136,0.05,130718.04999999888,0.06108089127706594,2,0.8,0.9772942604330549,2
FEDERALBN,20190530,117.5,C,7000,16,136316474,96.5,67.05,116.4,28.799999999999997,19.200000000000003,3.924867163136088,88.65026567372783,108.27460148940827,359509937,0.3,130718.04999999888,0.36648534766239554,2,0.8,0.9772942604330549,2
GLENMARK,20190627,720.0,C,1000,44,56986291,592.35,493.5,711.9,151.89999999999998,164.75,28.53486450475415,535.2802709904918,677.9545935142625,359245140,3.0,680883.5599999987,0.036550102100223546,2,82.1,1.000254460809451,1
GLENMARK,20190627,730.0,C,1000,44,56986291,592.35,493.5,711.9,151.89999999999998,164.75,28.53486450475415,535.2802709904918,677.9545935142625,359245150,2.35,680883.5599999987,0.02863091331184178,2,82.1,1.000254460809451,1
GODFRYPHL,20190627,1360.0,C,700,44,174961888,1006.85,640.25,1209.9,356.15,363.60000000000014,113.03605878390978,780.7778824321805,1345.9581763517294,359228679,0.65,130352.0,0.02895568781592778,2,22.45,1.000084909950121,1
GODFRYPHL,20190627,1380.0,C,700,44,174961888,1006.85,640.25,1209.9,356.15,363.60000000000014,113.03605878390978,780.7778824321805,1345.9581763517294,359228685,0.5,130352.0,0.022273606012252138,2,22.45,1.000084909950121,2
GODFRYPHL,20190627,1400.0,C,700,44,174961888,1006.85,640.25,1209.9,356.15,363.60000000000014,113.03605878390978,780.7778824321805,1345.9581763517294,359228694,0.35,130352.0,0.015591524208576497,2,22.45,1.000084909950121,2
HAVELLS,20190627,850.0,C,1000,44,164667099,732.25,452.95,783.0,178.60000000000002,206.64999999999998,38.952273891255246,654.3454522174895,849.1068216737657,359188333,0.95,132750.63999999873,0.05936454858659734,2,16.0,0.9998239761953237,1
HAVELLS,20190627,860.0,C,1000,44,164667099,732.25,452.95,783.0,178.60000000000002,206.64999999999998,38.952273891255246,654.3454522174895,849.1068216737657,359188342,0.65,132750.63999999873,0.04061784903293503,2,16.0,0.9998239761953237,1
HAVELLS,20190627,870.0,C,1000,44,164667099,732.25,452.95,783.0,178.60000000000002,206.64999999999998,38.952273891255246,654.3454522174895,849.1068216737657,359188348,0.45,132750.63999999873,0.028120049330493484,2,16.0,0.9998239761953237,1
HCLTECH,20190530,1240.0,C,700,16,44652094,1083.65,824.85,1187.2,203.6500000000001,188.0,47.02122250052866,989.6075549989428,1224.713667501586,355552980,2.4,137793.7899999991,0.2781329985915929,1,8.65,1.002437682423866,1
HCLTECH,20190530,1260.0,C,700,16,44652094,1083.65,824.85,1187.2,203.6500000000001,188.0,47.02122250052866,989.6075549989428,1224.713667501586,355552990,1.7,137793.7899999991,0.19701087400237832,1,8.65,1.002437682423866,1
HCLTECH,20190530,1280.0,C,700,16,44652094,1083.65,824.85,1187.2,203.6500000000001,188.0,47.02122250052866,989.6075549989428,1224.713667501586,355552999,1.9,137793.7899999991,0.22018862388501106,1,8.65,1.002437682423866,1
HDFCBANK,20190530,2500.0,C,250,16,90825534,2287.2,1799.0,2377.65,203.6500000000001,257.5,70.76784520940038,2145.664309581199,2499.503535628201,355948215,9.3,104361.91999999993,0.5082223717233263,2,18.3,1.0000504733910613,1
HDFCBANK,20190530,2520.0,C,250,16,90825534,2287.2,1799.0,2377.65,203.6500000000001,257.5,70.76784520940038,2145.664309581199,2499.503535628201,356312337,8.0,104361.91999999993,0.4371805348157646,2,18.3,1.0000504733910613,1
HDFCBANK,20190530,2540.0,C,250,16,90825534,2287.2,1799.0,2377.65,203.6500000000001,257.5,70.76784520940038,2145.664309581199,2499.503535628201,356845530,5.95,104361.91999999993,0.32515302276922486,2,18.3,1.0000504733910613,1
HINDUNILV,20190627,1900.0,C,300,44,44652060,1702.0,1241.25,1869.5,331.20000000000005,392.04999999999995,61.13358353297388,1579.7328329340523,1885.4007505989216,359212564,3.4,93029.88999999873,0.09095317253802786,2,37.4,1.0004848979183063,1
HINDUNILV,20190530,1900.0,C,300,16,44652060,1702.0,1241.25,1869.5,232.60000000000014,218.0999999999999,29.539395330292223,1642.9212093394156,1790.6181859908766,355584292,2.9,93029.88999999873,0.21333869146787415,2,13.6,1.0004848979183063,1
HINDUNILV,20190530,1980.0,C,300,16,44652060,1702.0,1241.25,1869.5,232.60000000000014,218.0999999999999,29.539395330292223,1642.9212093394156,1790.6181859908766,355584327,1.0,93029.88999999873,0.07356506602340487,2,13.6,1.0004848979183063,2
ICICIBANK,20190530,415.0,C,1375,16,175596029,376.3,256.5,411.0,52.349999999999966,86.20000000000005,12.595330192771026,351.10933961445795,414.0859905783131,359191789,3.85,96203.5399999991,1.2552934317697781,2,3.9,1.2715959438706843,1
ICICIBANK,20190530,420.0,C,1375,16,175596029,376.3,256.5,411.0,52.349999999999966,86.20000000000005,12.595330192771026,351.10933961445795,414.0859905783131,355557052,3.05,96203.5399999991,0.9944532381552786,2,3.05,0.9944532381552789,1
ICICIBANK,20190530,425.0,C,1375,16,175596029,376.3,256.5,411.0,52.349999999999966,86.20000000000005,12.595330192771026,351.10933961445795,414.0859905783131,359191798,2.4,96203.5399999991,0.782520580843498,2,3.05,0.9944532381552789,1
IGL,20190627,360.0,C,2750,44,294350643,296.2,215.2,343.35,105.55000000000001,82.69999999999999,19.613172752041333,256.97365449591734,355.039518256124,359246820,1.2,152509.94999999925,0.17949648531128712,1,6.7,1.0021887096546864,1
IGL,20190530,350.0,C,2750,16,294350643,296.2,215.2,343.35,67.14999999999998,68.75,8.948713281865848,278.3025734362683,323.0461398455975,359246173,0.75,152509.94999999925,0.3085095841287747,1,2.45,1.0077979748206642,1
IGL,20190530,360.0,C,2750,16,294350643,296.2,215.2,343.35,67.14999999999998,68.75,8.948713281865848,278.3025734362683,323.0461398455975,359246190,0.35,152509.94999999925,0.14397113926009486,1,2.45,1.0077979748206642,1
INDUSINDB,20190627,2040.0,C,300,44,56985651,1393.3,1333.55,2037.95,634.8500000000001,403.75,126.07009410019023,1141.1598117996195,1771.5102823005707,359171221,0.7,77436.34999999963,0.022496482008068083,3,31.1,0.9994865577870248,3
INDUSINDB,20190627,2060.0,C,300,44,56985651,1393.3,1333.55,2037.95,634.8500000000001,403.75,126.07009410019023,1141.1598117996195,1771.5102823005707,359171231,0.6,77436.34999999963,0.019282698864058357,3,31.1,0.9994865577870248,3
INFY,20190530,780.0,C,1200,16,44652017,719.7,478.525,772.85,115.25,113.65000000000009,16.32280404388466,687.0543919122307,768.668412131654,355564767,2.45,156725.0,0.42793906524166536,1,5.75,1.0043467857712554,1
INFY,20190530,790.0,C,1200,16,44652017,719.7,478.525,772.85,115.25,113.65000000000009,16.32280404388466,687.0543919122307,768.668412131654,355564774,1.75,156725.0,0.30567076088690376,1,5.75,1.0043467857712554,1
INFY,20190530,800.0,C,1200,16,44652017,719.7,478.525,772.85,115.25,113.65000000000009,16.32280404388466,687.0543919122307,768.668412131654,355564780,1.3,156725.0,0.22706970808741422,1,5.75,1.0043467857712554,1
ITC,20190530,325.0,C,2400,16,44652040,289.3,250.0,322.95,42.69999999999999,40.599999999999966,6.896276420810106,275.5074471583798,309.98882926243033,355567300,0.95,128573.1099999994,0.4045363762298372,2,2.35,1.0006952464632815,1
ITC,20190530,330.0,C,2400,16,44652040,289.3,250.0,322.95,42.69999999999999,40.599999999999966,6.896276420810106,275.5074471583798,309.98882926243033,355567310,0.7,128573.1099999994,0.29807943511672214,2,2.35,1.0006952464632815,2
ITC,20190530,335.0,C,2400,16,44652040,289.3,250.0,322.95,42.69999999999999,40.599999999999966,6.896276420810106,275.5074471583798,309.98882926243033,355567317,0.55,128573.1099999994,0.23420527044885311,2,2.35,1.0006952464632815,2
JUBLFOOD,20190627,1580.0,C,500,44,72513009,1242.6,822.95,1578.0,591.4,389.4,94.46952772092439,1053.6609445581512,1526.008583162773,359250030,0.35,111964.5700000003,0.012965749303146,2,27.0,1.0002149462426915,1
JUBLFOOD,20190627,1600.0,C,500,44,72513009,1242.6,822.95,1578.0,591.4,389.4,94.46952772092439,1053.6609445581512,1526.008583162773,359250037,0.25,111964.5700000003,0.009261249502247144,2,27.0,1.0002149462426915,1
JUBLFOOD,20190530,1580.0,C,500,16,72513009,1242.6,822.95,1578.0,435.14999999999986,302.04999999999995,71.79583407575679,1099.0083318484863,1457.9875022272704,359249726,3.05,111964.5700000003,0.31071492080039165,2,9.8,0.9983626963422421,2
JUSTDIAL,20190627,720.0,C,1400,44,128882870,551.2,358.05,675.0,288.45,279.09999999999997,55.21229503181289,440.7754099363743,716.8368850954387,359172150,2.65,163973.25,0.18768998213816193,1,14.1,0.9986523577917297,1
JUSTDIAL,20190627,740.0,C,1400,44,128882870,551.2,358.05,675.0,288.45,279.09999999999997,55.21229503181289,440.7754099363743,716.8368850954387,359172156,1.8,163973.25,0.12748753503724208,1,14.1,0.9986523577917297,1
JUSTDIAL,20190530,720.0,C,1400,16,128882870,551.2,358.05,675.0,288.45,235.5,28.995685124848787,493.20862975030246,638.1870553745464,355572620,1.2,163973.25,0.23372714756827712,1,5.15,1.0030790083138563,1
KOTAKBANK,20190530,1560.0,C,400,16,78743661,1389.35,992.5,1435.5,205.54999999999995,212.79999999999995,53.872812052762,1281.6043758944759,1550.9684361582858,355581758,4.0,101389.04999999888,0.35999942794611844,2,11.1,0.9989984125504787,1
LT,20190530,1480.0,C,375,16,44652051,1317.65,1175.0,1469.95,193.95000000000005,231.70000000000005,24.32914416619243,1268.9917116676152,1390.6374324985775,355557351,3.45,90833.91000000015,0.3249190954677604,3,10.6,0.9983021483936985,1
LT,20190530,1500.0,C,375,16,44652051,1317.65,1175.0,1469.95,193.95000000000005,231.70000000000005,24.32914416619243,1268.9917116676152,1390.6374324985775,355557357,3.0,90833.91000000015,0.282538343885009,3,10.6,0.9983021483936985,1
LT,20190530,1600.0,C,375,16,44652051,1317.65,1175.0,1469.95,193.95000000000005,231.70000000000005,24.32914416619243,1268.9917116676152,1390.6374324985775,355557396,2.85,90833.91000000015,0.26841142669075857,3,10.6,0.9983021483936985,3
MARICO,20190627,405.0,C,2600,44,56987333,351.4,284.05,396.5,103.80000000000001,101.35000000000002,17.379789243560975,316.64042151287805,403.5393677306829,359200655,3.4,168717.65000000037,0.4346422450870908,1,7.8,0.9971204446115615,1
MARICO,20190627,410.0,C,2600,44,56987333,351.4,284.05,396.5,103.80000000000001,101.35000000000002,17.379789243560975,316.64042151287805,403.5393677306829,359200660,2.85,168717.65000000037,0.36433247014653203,1,7.8,0.9971204446115615,1
MARICO,20190530,400.0,C,2600,16,56987333,351.4,284.05,396.5,69.55000000000001,61.349999999999966,9.824742396167057,331.75051520766584,380.87422718850115,355560574,1.35,168717.65000000037,0.47459098084877205,1,2.85,1.0019142929029632,1
MGL,20190627,1170.0,C,600,44,239032762,853.45,760.0,1163.0,255.79999999999995,216.04999999999995,57.64372722932558,738.1625455413489,1026.3811816879768,359173478,0.65,94182.5700000003,0.034350594517937476,2,18.9,0.9988095944446435,2
MUTHOOTFI,20190530,640.0,C,1500,16,87790418,547.25,356.1,631.9,122.89999999999998,121.30000000000001,21.37589656582981,504.4982068683404,611.3776896974895,359255749,2.25,154575.75,0.4980871029252648,1,4.5,0.9961742058505296,1
MUTHOOTFI,20190530,650.0,C,1500,16,87790418,547.25,356.1,631.9,122.89999999999998,121.30000000000001,21.37589656582981,504.4982068683404,611.3776896974895,359256223,2.2,154575.75,0.4870185006380367,1,4.5,0.9961742058505296,1
MUTHOOTFI,20190530,660.0,C,1500,16,87790418,547.25,356.1,631.9,122.89999999999998,121.30000000000001,21.37589656582981,504.4982068683404,611.3776896974895,359255759,0.25,154575.75,0.05534301143614054,1,4.5,0.9961742058505296,1
NESTLEIND,20190627,11800.0,C,50,44,64687316,10300.05,6887.25,11751.0,2640.0,2284.750000000001,423.5135551093277,9453.022889781343,11570.590665327982,359174847,31.15,93240.58000000007,0.13856810473020914,2,224.8,1.0000035294815737,1
NESTLEIND,20190627,11900.0,C,50,44,64687316,10300.05,6887.25,11751.0,2640.0,2284.750000000001,423.5135551093277,9453.022889781343,11570.590665327982,359174855,25.1,93240.58000000007,0.11165519835403691,2,224.8,1.0000035294815737,1
NESTLEIND,20190627,12000.0,C,50,44,64687316,10300.05,6887.25,11751.0,2640.0,2284.750000000001,423.5135551093277,9453.022889781343,11570.590665327982,359174861,20.1,93240.58000000007,0.0894131269687706,2,224.8,1.0000035294815737,1
NIFTY50,20190530,11900.0,C,75,16,51497778,11148.2,9952.15,11851.9,1324.1000000000004,826.3999999999996,249.40716782702614,10649.385664345948,11896.421503481079,355568237,59.05,114983.38999999873,0.8786561204622783,1,67.2,0.9999270329392903,1
NIFTY50,20190523,11900.0,C,75,9,51497778,11148.2,9952.15,11851.9,994.6499999999996,669.0,219.45763442128268,10709.284731157435,11806.572903263848,358136478,41.05,114983.38999999873,1.0858995952951815,1,41.099999999999994,1.0872222501006568,1
NIITTECH,20190627,1520.0,C,750,44,56984634,1248.95,604.05,1425.2,387.5,413.4000000000001,89.51470730701541,1069.9205853859692,1517.4941219210464,359207887,0.1,171320.55999999866,0.0036315494819132966,1,27.55,1.0004918822671132,1
NIITTECH,20190627,1540.0,C,750,44,56984634,1248.95,604.05,1425.2,387.5,413.4000000000001,89.51470730701541,1069.9205853859692,1517.4941219210464,359207892,0.05,171320.55999999866,0.0018157747409566483,1,27.55,1.0004918822671132,1
NIITTECH,20190627,1560.0,C,750,44,56984634,1248.95,604.05,1425.2,387.5,413.4000000000001,89.51470730701541,1069.9205853859692,1517.4941219210464,359207902,0.05,171320.55999999866,0.0018157747409566483,1,27.55,1.0004918822671132,1
PETRONET,20190627,270.0,C,3000,44,56986960,233.3,202.05,261.0,44.650000000000006,46.75,10.796983366958983,211.70603326608204,265.690950100877,359217696,0.45,129403.76999999955,0.08654201988368404,2,5.2,1.0000411186559044,1
PFC,20190627,137.5,C,6200,44,56986985,107.2,67.5,130.45,44.599999999999994,36.099999999999994,9.38435040287445,88.4312991942511,135.35305120862336,359192415,0.15,128298.52999999933,0.06013141948916147,2,2.5,1.0021903248193578,1
PFC,20190627,140.0,C,6200,44,56986985,107.2,67.5,130.45,44.599999999999994,36.099999999999994,9.38435040287445,88.4312991942511,135.35305120862336,359192422,0.1,128298.52999999933,0.040087612992774316,2,2.5,1.0021903248193578,1
PFC,20190627,142.5,C,6200,44,56986985,107.2,67.5,130.45,44.599999999999994,36.099999999999994,9.38435040287445,88.4312991942511,135.35305120862336,359192428,0.1,128298.52999999933,0.040087612992774316,2,2.5,1.0021903248193578,1
PIDILITIN,20190530,1320.0,C,500,16,56986764,1154.45,819.0,1312.6,247.4000000000001,251.0000000000001,52.82235949223013,1048.8052810155398,1312.9170784766904,355586292,3.5,104707.21999999881,0.3812714634196234,2,9.2,1.0021992752744384,1
PIDILITIN,20190530,1380.0,C,500,16,56986764,1154.45,819.0,1312.6,247.4000000000001,251.0000000000001,52.82235949223013,1048.8052810155398,1312.9170784766904,355586319,1.5,104707.21999999881,0.16340205575126715,2,9.2,1.0021992752744384,1
PIDILITIN,20190530,1400.0,C,500,16,56986764,1154.45,819.0,1312.6,247.4000000000001,251.0000000000001,52.82235949223013,1048.8052810155398,1312.9170784766904,355586324,0.25,104707.21999999881,0.027233675958544524,2,9.2,1.0021992752744384,1
PVR,20190530,2000.0,C,400,16,56987108,1724.0,1063.95,1823.8,361.04999999999995,268.5,80.08444848339074,1563.8311030332186,1964.2533454501722,355575431,4.0,126264.37999999896,0.28907598485020325,2,13.85,1.0009255975438285,2
RAMCOCEM,20190530,880.0,C,800,16,56987148,730.9,546.9,879.1,127.0,157.6500000000001,27.687609084780114,675.5247818304398,813.9628272543403,355720751,0.05,107140.48000000045,0.008516855627303484,2,5.85,0.9964721083945074,1
RAMCOCEM,20190530,890.0,C,800,16,56987148,730.9,546.9,879.1,127.0,157.6500000000001,27.687609084780114,675.5247818304398,813.9628272543403,355720756,0.05,107140.48000000045,0.008516855627303484,2,5.85,0.9964721083945074,2
RBLBANK,20190530,730.0,C,1200,16,246723708,659.5,438.45,691.45,133.95,122.69999999999999,22.85789347842083,613.7842130431584,728.0736804352625,359183262,1.3,143740.23000000045,0.24758204435877063,1,5.25,0.9998505637565737,1
RBLBANK,20190530,740.0,C,1200,16,246723708,659.5,438.45,691.45,133.95,122.69999999999999,22.85789347842083,613.7842130431584,728.0736804352625,355561726,2.0,143740.23000000045,0.3808954528596471,1,5.25,0.9998505637565737,1
RBLBANK,20190530,770.0,C,1200,16,246723708,659.5,438.45,691.45,133.95,122.69999999999999,22.85789347842083,613.7842130431584,728.0736804352625,359183277,0.7,143740.23000000045,0.13331340850087647,1,5.25,0.9998505637565737,1
RELIANCE,20190530,1440.0,C,500,16,44652000,1232.05,864.6,1417.5,250.04999999999995,210.25,67.49407029510076,1097.0618594097984,1434.5322108853022,355575709,4.75,114114.98000000045,0.474781553657546,2,10.0,0.9995401129632546,1
RELIANCE,20190530,1460.0,C,500,16,44652000,1232.05,864.6,1417.5,250.04999999999995,210.25,67.49407029510076,1097.0618594097984,1434.5322108853022,355575716,3.9,114114.98000000045,0.38982064405566935,2,10.0,0.9995401129632546,2
RELIANCE,20190530,1480.0,C,500,16,44652000,1232.05,864.6,1417.5,250.04999999999995,210.25,67.49407029510076,1097.0618594097984,1434.5322108853022,355575726,3.15,114114.98000000045,0.3148551355834252,2,10.0,0.9995401129632546,2
SBIN,20190530,350.0,C,3000,16,173418084,306.9,232.35,346.45,76.05000000000001,67.75,13.838241434454877,279.2235171310902,348.4147243033646,355585860,1.85,173766.25,0.7286189061454683,1,2.55,1.0043125463086184,1
SBIN,20190530,355.0,C,3000,16,173418084,306.9,232.35,346.45,76.05000000000001,67.75,13.838241434454877,279.2235171310902,348.4147243033646,355585870,1.2,173766.25,0.4726176688511146,1,2.55,1.0043125463086184,1
SBIN,20190530,360.0,C,3000,16,173418084,306.9,232.35,346.45,76.05000000000001,67.75,13.838241434454877,279.2235171310902,348.4147243033646,355585877,1.1,173766.25,0.43323286311352177,1,2.55,1.0043125463086184,1
SRF,20190530,2700.0,C,250,16,56989180,2466.6,1530.3,2624.8,651.4000000000001,431.54999999999995,73.41698294956507,2319.7660341008695,2686.850948848695,355561990,23.85,115144.6799999997,1.181292364093594,1,23.900000000000002,1.183768868001547,1
SRF,20190530,2750.0,C,250,16,56989180,2466.6,1530.3,2624.8,651.4000000000001,431.54999999999995,73.41698294956507,2319.7660341008695,2686.850948848695,355561996,16.0,115144.6799999997,0.7924812505449688,1,20.2,1.0005075788130229,1
SRF,20190530,2800.0,C,250,16,56989180,2466.6,1530.3,2624.8,651.4000000000001,431.54999999999995,73.41698294956507,2319.7660341008695,2686.850948848695,355562007,11.0,115144.6799999997,0.5448308597496659,1,20.2,1.0005075788130229,1
TCS,20190627,2440.0,C,250,44,44652015,2128.75,1247.5,2275.95,491.39999999999986,445.8499999999999,97.73519134450414,1933.2796173109916,2421.9555740335127,359516921,14.25,96301.86999999918,0.3068741740755613,2,46.45,1.0003021323375312,1
TCS,20190627,2460.0,C,250,44,44652015,2128.75,1247.5,2275.95,491.39999999999986,445.8499999999999,97.73519134450414,1933.2796173109916,2421.9555740335127,359660371,12.25,96301.86999999918,0.26380411455618424,2,46.45,1.0003021323375312,1
TCS,20190530,2400.0,C,250,16,44652015,2128.75,1247.5,2275.95,464.14999999999986,358.7249999999999,78.52882272412786,1971.6923545517443,2364.336468172384,355562268,3.9,96301.86999999918,0.23096319417265926,2,16.9,1.0008405080815235,1
TORNTPHAR,20190627,1980.0,C,500,44,56986878,1648.85,1221.2,1962.0,361.35000000000014,466.3499999999999,83.64320379506627,1481.5635924098674,1899.7796113851987,359206972,3.1,917045.5800000001,0.01402106375721755,1,221.1,1.0000184505550966,1
TORNTPHAR,20190627,2000.0,C,500,44,56986878,1648.85,1221.2,1962.0,361.35000000000014,466.3499999999999,83.64320379506627,1481.5635924098674,1899.7796113851987,359206980,2.45,917045.5800000001,0.011081163291994513,1,221.1,1.0000184505550966,1
TORNTPHAR,20190627,2020.0,C,500,44,56986878,1648.85,1221.2,1962.0,361.35000000000014,466.3499999999999,83.64320379506627,1481.5635924098674,1899.7796113851987,359206990,1.9,917045.5800000001,0.00859355520603656,1,221.1,1.0000184505550966,1
UBL,20190530,1500.0,C,700,16,56983324,1353.8,908.4,1490.05,383.1500000000001,396.0,31.941378905591073,1289.917242188818,1449.6241367167731,355566181,4.9,173816.0399999991,0.45017062291834753,1,10.9,1.001399957104079,1
UBL,20190530,1520.0,C,700,16,56983324,1353.8,908.4,1490.05,383.1500000000001,396.0,31.941378905591073,1289.917242188818,1449.6241367167731,355566191,0.25,173816.0399999991,0.02296788892440549,1,10.9,1.001399957104079,1
UBL,20190530,1620.0,C,700,16,56983324,1353.8,908.4,1490.05,383.1500000000001,396.0,31.941378905591073,1289.917242188818,1449.6241367167731,355566229,0.15,173816.0399999991,0.013780733354643289,1,10.9,1.001399957104079,1
ULTRACEMC,20190530,5100.0,C,200,16,56983383,4338.45,3262.15,4686.0,889.1500000000001,767.5,241.62857883222617,3855.1928423355475,5063.335736496679,355587751,6.0,159607.59999999963,0.17151438903911884,1,35.0,1.0005006027281933,1
UPL,20190530,1040.0,C,600,16,56983369,953.15,537.45,975.2,156.64999999999998,191.60000000000002,27.527555954090133,898.0948880918197,1035.7326678622703,355566494,7.6,104640.88999999873,0.9941142511307124,2,7.65,1.0006544764670988,1
UPL,20190530,1050.0,C,600,16,56983369,953.15,537.45,975.2,156.64999999999998,191.60000000000002,27.527555954090133,898.0948880918197,1035.7326678622703,359202261,6.0,104640.88999999873,0.784827040366352,2,7.65,1.0006544764670988,1
UPL,20190530,1060.0,C,600,16,56983369,953.15,537.45,975.2,156.64999999999998,191.60000000000002,27.527555954090133,898.0948880918197,1035.7326678622703,355566503,0.25,104640.88999999873,0.03270112668193133,2,7.65,1.0006544764670988,1
WIPRO,20190530,340.0,C,3200,16,44652030,289.1,190.2,299.45,36.67500000000001,47.42499999999998,15.50218452347928,258.09563095304145,335.6065535704379,356070185,0.1,168661.05999999866,0.04328207115501383,1,2.3,0.995487636565318,1
WIPRO,20190530,345.0,C,3200,16,44652030,289.1,190.2,299.45,36.67500000000001,47.42499999999998,15.50218452347928,258.09563095304145,335.6065535704379,355581238,0.05,168661.05999999866,0.021641035577506917,1,2.3,0.995487636565318,1
WIPRO,20190530,350.0,C,3200,16,44652030,289.1,190.2,299.45,36.67500000000001,47.42499999999998,15.50218452347928,258.09563095304145,335.6065535704379,356070194,0.05,168661.05999999866,0.021641035577506917,1,2.3,0.995487636565318,1
