2019-07-26 13:55:24,451 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:26,479 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:26,860 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:28,856 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:49,367 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:54,233 ib_insync.wrapper ERROR Error 200, reqId 1149613: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190906', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,234 ib_insync.wrapper ERROR Error 200, reqId 1149614: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190906', strike=162.5, right='P', exchange='SMART')
2019-07-26 13:55:54,235 ib_insync.wrapper ERROR Error 200, reqId 1149615: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190906', strike=155.0, right='P', exchange='SMART')
2019-07-26 13:55:54,236 ib_insync.wrapper ERROR Error 200, reqId 1149618: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190920', strike=152.5, right='P', exchange='SMART')
2019-07-26 13:55:54,238 ib_insync.wrapper ERROR Error 200, reqId 1149619: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190920', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,327 ib_insync.wrapper ERROR Error 200, reqId 1149627: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190802', strike=355.0, right='C', exchange='SMART')
2019-07-26 13:55:54,328 ib_insync.wrapper ERROR Error 200, reqId 1149632: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190809', strike=360.0, right='C', exchange='SMART')
2019-07-26 13:55:54,335 ib_insync.wrapper ERROR Error 200, reqId 1149633: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190809', strike=257.5, right='P', exchange='SMART')
2019-07-26 13:55:54,338 ib_insync.wrapper ERROR Error 200, reqId 1149634: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190809', strike=252.5, right='P', exchange='SMART')
2019-07-26 13:55:54,339 ib_insync.wrapper ERROR Error 200, reqId 1149635: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190809', strike=365.0, right='C', exchange='SMART')
2019-07-26 13:55:54,341 ib_insync.wrapper ERROR Error 200, reqId 1149636: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190816', strike=252.5, right='P', exchange='SMART')
2019-07-26 13:55:54,399 ib_insync.wrapper ERROR Error 200, reqId 1149641: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190823', strike=252.5, right='P', exchange='SMART')
2019-07-26 13:55:54,401 ib_insync.wrapper ERROR Error 200, reqId 1149642: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190823', strike=365.0, right='C', exchange='SMART')
2019-07-26 13:55:54,557 ib_insync.wrapper ERROR Error 200, reqId 1149645: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190823', strike=360.0, right='C', exchange='SMART')
2019-07-26 13:55:54,558 ib_insync.wrapper ERROR Error 200, reqId 1149646: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190830', strike=242.5, right='P', exchange='SMART')
2019-07-26 13:55:54,559 ib_insync.wrapper ERROR Error 200, reqId 1149647: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190830', strike=240.0, right='P', exchange='SMART')
2019-07-26 13:55:54,559 ib_insync.wrapper ERROR Error 200, reqId 1149648: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190830', strike=365.0, right='C', exchange='SMART')
